Handle,Title,Variant SKU,Body (HTML),Vendor,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Cost per item,Included / United States,Category,Category handle,Sub-category,Sub-category handle,Collection,Metafield: game_stats.players [single_line_text_field],Metafield: game_stats.time [single_line_text_field],Metafield: game_stats.age [single_line_text_field],Metafield: game_stats.baby_cthulhus [number_integer],Metafield: game_stats.game_type [single_line_text_field],Metafield: game_stats.theme [single_line_text_field],Status,Game Line,Game Line Handle
neutral-unit-identifiers-the-invasion,Neutral Unit Identifiers - The Invasion,CW-U41,Neutral Unit Identifiers - The Invasion16 Neutral Unit Identifiers for Invasion FactionThis expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-accessories,subcategory-deluxe-upgrade",TRUE,,,,,,,290,shopify,10,deny,manual,7.5,7.5,TRUE,TRUE,793611931466,https://petersengames.com/wp-content/uploads/2019/03/cropped-petersen-games-Logo.png,1,Neutral Unit Identifiers - The Invasion,FALSE,Neutral Unit Identifiers - The Invasion | Petersen Games,Neutral Unit Identifiers - The Invasion16 Neutral Unit Identifiers for Invasion FactionThis expansion enhances your gaming experience with new strategic options...,,,,TRUE,Bling & Accessories,category-accessories,Deluxe Upgrade,subcategory-deluxe-upgrade,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
new-blood,New Blood,TH-NB,"Can be used with either Theomachy core games, increasing the variety of Gods to choose from, as well as including TWO NEW Pantheons- Aztec and the Nightmares (from HP Lovecraft's Cthulhu Mythos).",Petersen Games,Theomachy,"Theomachy, strategy,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,100,shopify,10,deny,manual,8.99,9.99,TRUE,TRUE,680569977830,https://petersengames.com/wp-content/uploads/2019/03/TheomachyNewBloodPack_500_wh.jpg,1,New Blood,FALSE,New Blood | Petersen Games,"Can be used with either Theomachy core games, increasing the variety of Gods to choose from, as well as including TWO NEW Pantheons- Aztec and the Nightmares (f...",,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,expansions,n/a,n/a,n/a,n/a,"Bidding, bluffing, deck building",Mythology,active,Theomachy,theomachy
nightgaunt-blister-pack,Nightgaunt Blister Pack,RPG-CG-B1,"Nightgaunt- Winged beings with horns, claws, a barbed tail, and no face. They carry off their victims to an unknowable fate.",Petersen Games,Miniature Blister Pack,"Miniature Blister Pack, rpg,strategy",TRUE,,,,,,,60,shopify,10,deny,manual,5.99,5.99,TRUE,TRUE,793611930117,https://petersengames.com/wp-content/uploads/2019/11/NightGaunt_BlisterPack.png,1,Nightgaunt Blister Pack,FALSE,Nightgaunt Blister Pack | Petersen Games,"Nightgaunt- Winged beings with horns, claws, a barbed tail, and no face. They carry off their victims to an unknowable fate.",,,,TRUE,Miniatures (New Primary Category),,Cthulhu Mythos Miniatures,,all,n/a,n/a,n/a,n/a,Miniature,Cosmic Horror,active,Miniature Blister Pack,miniature-blister-pack
nodens,Nodens,CW-U28,"NodensNodens, a new type of unit - an Elder God!This expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,260,shopify,10,deny,manual,24.99,24.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2019/03/Nodens.jpg,1,Nodens,FALSE,Nodens | Petersen Games,"NodensNodens, a new type of unit - an Elder God!This expansion enhances your gaming experience with new strategic options and high-quality components....",,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
nodens-vf,Nodens (VF),CW-VF-U28,"Nodens (VF)Nodens, a new type of unit - an Elder God!. French Edition.This expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,260,shopify,10,deny,manual,24.99,24.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/04/CW-VF-U28-Nodens.jpg,1,Nodens (VF),FALSE,Nodens (VF) | Petersen Games,"Nodens (VF)Nodens, a new type of unit - an Elder God!. French Edition.This expansion enhances your gaming experience with new strategic options and high-quality...",,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
nova-box-replacement-2nd-edition,Nova Box Replacement (2nd Edition),STRP-2-NB-REPLACE,All the Nova (stretch goal) modules with new improved manufacturing processes for second edition! Contains NO printed material.,Petersen Games,Startropolis,"Startropolis, expansion,strategy,category-accessories,subcategory-deluxe-upgrade",TRUE,,,,,,,450,shopify,10,deny,manual,29.99,29.99,TRUE,TRUE,793611931695,https://petersengames.com/wp-content/uploads/2023/05/Nova-Box-Replacement-2nd-Edition-scaled.jpg,1,Nova Box Replacement (2nd Edition),FALSE,Nova Box Replacement (2nd Edition) | Petersen Games,All the Nova (stretch goal) modules with new improved manufacturing processes for second edition! Contains NO printed material.,,,,TRUE,Bling & Accessories,category-accessories,Deluxe Upgrade,subcategory-deluxe-upgrade,expansions,n/a,n/a,n/a,n/a,Economic Modular Building,sci-fi,active,Startropolis,startropolis
nuckelavee-blister-pack,Nuckelavee Blister Pack,RPG-PA-17,"Nuckelavee Blister PackA skinless horror, the nucklevee strips its victims' defenses bare before it tries to kill them.This expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,Miniature Blister Pack,"Miniature Blister Pack, rpg,strategy",TRUE,,,,,,,90,shopify,10,deny,manual,8.99,8.99,TRUE,TRUE,793611930858,https://petersengames.com/wp-content/uploads/2020/12/Kuckelavee.jpg,1,Nuckelavee Blister Pack,FALSE,Nuckelavee Blister Pack | Petersen Games,"Nuckelavee Blister PackA skinless horror, the nucklevee strips its victims' defenses bare before it tries to kill them.This expansion enhances your gaming exper...",,,,TRUE,Miniatures (New Primary Category),,Planet Apocalypse Miniatures,,all,n/a,n/a,n/a,n/a,Miniature,Apocalyptic Horror,active,Miniature Blister Pack,miniature-blister-pack
nyarlathotep-blister-pack,Nyarlathotep Blister Pack,RPG-CG-B4,"Nyarlathotep Blister PackNyarlathotep- The howler, messenger and soul of the Great Old Ones. Seek his favor at your peril.This expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,Miniature Blister Pack,"Miniature Blister Pack, rpg,strategy",TRUE,,,,,,,260,shopify,10,deny,manual,8.99,19.99,TRUE,TRUE,793611930124,https://petersengames.com/wp-content/uploads/2019/11/RPG-CG-B4-Nyarlathotep.png,1,Nyarlathotep Blister Pack,FALSE,Nyarlathotep Blister Pack | Petersen Games,"Nyarlathotep Blister PackNyarlathotep- The howler, messenger and soul of the Great Old Ones. Seek his favor at your peril.This expansion enhances your gaming ex...",,,,TRUE,Miniatures (New Primary Category),,Cthulhu Mythos Miniatures,,all,n/a,n/a,n/a,n/a,Miniature,Cosmic Horror,active,Miniature Blister Pack,miniature-blister-pack
nyogtha-blister-pack,Nyogtha Blister Pack,RPG-GOO4-2,"Nyogtha Blister PackNyogtha- The Thing That Should Not Be. It can emerge from any shadow, anywhere.This expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,Miniature Blister Pack,"Miniature Blister Pack, rpg,strategy",TRUE,,,,,,,94,shopify,10,deny,manual,7.99,7.99,TRUE,TRUE,793611930131,https://petersengames.com/wp-content/uploads/2019/11/Nyogtha_BlisterPack.png,1,Nyogtha Blister Pack,FALSE,Nyogtha Blister Pack | Petersen Games,"Nyogtha Blister PackNyogtha- The Thing That Should Not Be. It can emerge from any shadow, anywhere.This expansion enhances your gaming experience with new strat...",,,,TRUE,Miniatures (New Primary Category),,Cthulhu Mythos Miniatures,,all,n/a,n/a,n/a,n/a,Miniature,Cosmic Horror,active,Miniature Blister Pack,miniature-blister-pack
omega-master-rulebook-hardcover-o2,Omega Master Rulebook - HARDCOVER O2,CW-E12,Omega Master Rulebook - HARDCOVER O2All the Rules for Cthulhu Wars in one placeThis expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,book,category-books,subcategory-rulebooks",TRUE,,,,,,,1050,shopify,10,deny,manual,11.99,19.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2019/03/OmegaMasterRulebook500.png,1,Omega Master Rulebook - HARDCOVER O2,FALSE,Omega Master Rulebook - HARDCOVER O2 | Petersen Games,Omega Master Rulebook - HARDCOVER O2All the Rules for Cthulhu Wars in one placeThis expansion enhances your gaming experience with new strategic options and hig...,,,,TRUE,Books & Literature,category-books,Rulebooks,subcategory-rulebooks,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
omega-master-rulebook-hardcover-o3,Omega Master Rulebook - HARDCOVER O3,CW-E12-O3,Omega Master Rulebook - HARDCOVER O3All the Rules for Cthulhu Wars in one placeThis expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,book,category-books,subcategory-rulebooks",TRUE,,,,,,,1050,shopify,10,deny,manual,11.99,19.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2019/06/OmegaMasterRulebook-o3-500-300x300.png,1,Omega Master Rulebook - HARDCOVER O3,FALSE,Omega Master Rulebook - HARDCOVER O3 | Petersen Games,Omega Master Rulebook - HARDCOVER O3All the Rules for Cthulhu Wars in one placeThis expansion enhances your gaming experience with new strategic options and hig...,,,,TRUE,Books & Literature,category-books,Rulebooks,subcategory-rulebooks,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
omega-master-rulebook-hardcover-o4,Omega Master Rulebook - HARDCOVER O4,CW-E12-O4,Omega Master Rulebook - HARDCOVER O4All the Rules for Cthulhu Wars in one placeThis expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,book,category-books,subcategory-rulebooks",TRUE,,,,,,,1050,shopify,10,deny,manual,11.99,19.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2023/05/CW-E12-O4.png,1,Omega Master Rulebook - HARDCOVER O4,FALSE,Omega Master Rulebook - HARDCOVER O4 | Petersen Games,Omega Master Rulebook - HARDCOVER O4All the Rules for Cthulhu Wars in one placeThis expansion enhances your gaming experience with new strategic options and hig...,,,,TRUE,Books & Literature,category-books,Rulebooks,subcategory-rulebooks,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
omega-master-rulebook-softcover,Omega Master Rulebook - SOFTCOVER,CW-E16,Omega Master Rulebook - SOFTCOVERAll the Rules for Cthulhu Wars in one placeThis expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,book,category-books,subcategory-rulebooks",TRUE,,,,,,,1050,shopify,10,deny,manual,9.99,11.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2019/03/Omega-Master-Rulebook-Softcover.jpg,1,Omega Master Rulebook - SOFTCOVER,FALSE,Omega Master Rulebook - SOFTCOVER | Petersen Games,Omega Master Rulebook - SOFTCOVERAll the Rules for Cthulhu Wars in one placeThis expansion enhances your gaming experience with new strategic options and high-q...,,,,TRUE,Books & Literature,category-books,Rulebooks,subcategory-rulebooks,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
opener-of-the-way-faction-expansion,Opener of the Way Faction Expansion,CW-F1,The FIRST expansion Faction Sandy designed for Cthulhu Wars! Still a fan favorite. Features Yog-Sothoth itself with tricks and abilities still never equalled.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,1200,shopify,10,deny,manual,49.99,59.99,TRUE,TRUE,680569977670,https://petersengames.com/wp-content/uploads/2019/03/CW-Opener-box-1.jpg,1,Opener of the Way Faction Expansion,FALSE,Opener of the Way Faction Expansion | Petersen Games,The FIRST expansion Faction Sandy designed for Cthulhu Wars! Still a fan favorite. Features Yog-Sothoth itself with tricks and abilities still never equalled.,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
opener-of-the-way-faction-expansion-vf,Opener of the Way Faction Expansion (VF),CW-VF-F1,Opener of the Way Faction Expansion (VF)The FIRST expansion Faction Sandy designed for Cthulhu Wars! Still a fan favorite. French Edition.This expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,1060,shopify,10,deny,manual,49.99,59.99,TRUE,TRUE,680569977519,https://petersengames.com/wp-content/uploads/2018/03/CW-VF-F1-CW-Opener-Of-The-Way-1.jpg,1,Opener of the Way Faction Expansion (VF),FALSE,Opener of the Way Faction Expansion (VF) | Petersen Games,Opener of the Way Faction Expansion (VF)The FIRST expansion Faction Sandy designed for Cthulhu Wars! Still a fan favorite. French Edition.This expansion enhance...,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
orcs-must-die-order-edition,Orcs Must Die! Order Edition,OMD-O,"THEY'RE AT THE GATES. SET THE TRAPS. SAVE THE FORTRESS!The hit tower defense video game comes to your table! Work together to defend fortresses from waves of orcs using traps, spells, and hero abilities. Features the humor and action that made the video game a sensation.Authentic Video Game Experience:We've captured the addictive gameplay of Orcs Must Die! in tabletop form. Build trap combinations, manage resources, and frantically defend against increasingly difficult waves!Fortress Defense Kit:Modular fortress tiles for varied layouts4 unique hero miniatures with special abilities60+ detailed orc miniaturesTrap tokens and upgrade cardsWave deck for escalating challenge3D door and barricade pieces",Petersen Games,Orcs Must Die!,"Orcs Must Die!, cooperative,strategy,tactical,tower-defense,fantasy,orcs,category-core-games,subcategory-board-games",TRUE,,,,,,,3020,shopify,10,deny,manual,79.99,99.99,TRUE,TRUE,680569977854,https://petersengames.com/wp-content/uploads/2019/03/OMD-The-Order-box.jpg,1,Orcs Must Die! Order Edition,FALSE,Orcs Must Die! Order Edition | Petersen Games,THEY'RE AT THE GATES. SET THE TRAPS. SAVE THE FORTRESS!The hit tower defense video game comes to your table! Work together to defend fortresses from waves of or...,,,,TRUE,Core Game,category-core-games,Board Games,subcategory-board-games,orcs-must-die,1-4 players,60-90 min,14,2,Tower Defense Co-op,Fantasy,active,Orcs Must Die!,orcs-must-die
orcs-must-die-unchained-edition,Orcs Must Die! Unchained Edition,OMD-U,"THEY'RE AT THE GATES. SET THE TRAPS. SAVE THE FORTRESS!The hit tower defense video game comes to your table! Work together to defend fortresses from waves of orcs using traps, spells, and hero abilities. Features the humor and action that made the video game a sensation.Authentic Video Game Experience:We've captured the addictive gameplay of Orcs Must Die! in tabletop form. Build trap combinations, manage resources, and frantically defend against increasingly difficult waves!Fortress Defense Kit:Modular fortress tiles for varied layouts4 unique hero miniatures with special abilities60+ detailed orc miniaturesTrap tokens and upgrade cardsWave deck for escalating challenge3D door and barricade pieces",Petersen Games,Orcs Must Die!,"Orcs Must Die!, cooperative,strategy,tactical,tower-defense,fantasy,orcs,category-core-games,subcategory-board-games",TRUE,,,,,,,3220,shopify,10,deny,manual,79.99,99.99,TRUE,TRUE,680569977847,https://petersengames.com/wp-content/uploads/2019/03/OMD-Unchained-box.jpg,1,Orcs Must Die! Unchained Edition,FALSE,Orcs Must Die! Unchained Edition | Petersen Games,THEY'RE AT THE GATES. SET THE TRAPS. SAVE THE FORTRESS!The hit tower defense video game comes to your table! Work together to defend fortresses from waves of or...,,,,TRUE,Core Game,category-core-games,Board Games,subcategory-board-games,orcs-must-die,1-4 players,60-90 min,14,2,Tower Defense Co-op,Fantasy,active,Orcs Must Die!,orcs-must-die
order-hero-pack,Order Hero Pack,OMD-Hero1,Order Hero PackContains 8 great new Heroes to add to your OMD- The Order gameThis expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Orcs Must Die!,"Orcs Must Die!, cooperative,strategy,tactical,tower-defense,expansion,multiplayer,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,430,shopify,10,deny,manual,24.99,29.99,TRUE,TRUE,680569977861,https://petersengames.com/wp-content/uploads/2019/03/OMD-hero-pack-box.jpg,1,Order Hero Pack,FALSE,Order Hero Pack | Petersen Games,Order Hero PackContains 8 great new Heroes to add to your OMD- The Order gameThis expansion enhances your gaming experience with new strategic options and high-...,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,expansions,n/a,n/a,n/a,n/a,Tower Defense Co-op,Fantasy,active,Orcs Must Die!,orcs-must-die
